epoch,step,test_acc,test_ck,test_f1,test_loss,test_macc,test_mf1,test_pr,test_rc,train_acc,train_f1,train_loss,val_acc,val_f1,val_loss
1,1749,,,,,,,,,0.375,0.2838541567325592,1.5713422298431396,,,
1,1799,,,,,,,,,0.25,0.18327921628952026,1.5318440198898315,,,
1,1849,,,,,,,,,0.28125,0.219240203499794,1.4965540170669556,,,
1,1899,,,,,,,,,0.3125,0.21314102411270142,1.525347352027893,,,
1,1949,,,,,,,,,0.25,0.1753472238779068,1.4676069021224976,,,
1,1993,,,,,,,,,,,,0.3670666813850403,0.30297526717185974,1.4881421327590942
1,1999,,,,,,,,,0.40625,0.2842262089252472,1.4566892385482788,,,
1,2049,,,,,,,,,0.4375,0.37113043665885925,1.4576348066329956,,,
1,2099,,,,,,,,,0.28125,0.1717509925365448,1.415717601776123,,,
1,2149,,,,,,,,,0.34375,0.29415205121040344,1.4627848863601685,,,
2,2199,,,,,,,,,0.53125,0.46302083134651184,1.3097363710403442,,,
2,2249,,,,,,,,,0.53125,0.43516549468040466,1.3921732902526855,,,
2,2299,,,,,,,,,0.4375,0.41427865624427795,1.289170503616333,,,
2,2349,,,,,,,,,0.4375,0.38344019651412964,1.3957903385162354,,,
2,2399,,,,,,,,,0.5,0.4439935088157654,1.4138567447662354,,,
2,2449,,,,,,,,,0.59375,0.5349617004394531,1.3538368940353394,,,
2,2487,,,,,,,,,,,,0.513866662979126,0.46557173132896423,1.3364555835723877
2,2499,,,,,,,,,0.40625,0.38218003511428833,1.4237165451049805,,,
2,2549,,,,,,,,,0.5625,0.5409988164901733,1.2649245262145996,,,
2,2599,,,,,,,,,0.625,0.6068956851959229,1.284975528717041,,,
2,2649,,,,,,,,,0.5625,0.5090779066085815,1.3915525674819946,,,
2,2699,,,,,,,,,0.53125,0.5114583373069763,1.2516751289367676,,,
2,2749,,,,,,,,,0.5625,0.49335330724716187,1.3328150510787964,,,
2,2787,,,,,,,,,,,,0.5735999941825867,0.5394472479820251,1.2385883331298828
2,2799,,,,,,,,,0.625,0.613640308380127,1.216107726097107,,,
2,2849,,,,,,,,,0.53125,0.48750001192092896,1.2470223903656006,,,
2,2899,,,,,,,,,0.6875,0.6779438257217407,1.0774670839309692,,,
2,2949,,,,,,,,,0.5625,0.5671131014823914,1.1890532970428467,,,
2,2999,,,,,,,,,0.65625,0.617559552192688,1.0642414093017578,,,
2,3049,,,,,,,,,0.46875,0.4214792251586914,1.1974472999572754,,,
2,3087,,,,,,,,,,,,0.6051999926567078,0.5798537731170654,1.1463367938995361
2,3099,,,,,,,,,0.46875,0.3961256742477417,1.2509920597076416,,,
2,3149,,,,,,,,,0.5,0.46577244997024536,1.3702880144119263,,,
2,3199,,,,,,,,,0.625,0.6504464149475098,1.1215217113494873,,,
2,3249,,,,,,,,,0.59375,0.6146947741508484,1.2033032178878784,,,
3,3299,,,,,,,,,0.59375,0.5466938018798828,1.1341408491134644,,,
3,3349,,,,,,,,,0.5625,0.5491244196891785,1.1663122177124023,,,
3,3399,,,,,,,,,0.5,0.49099212884902954,1.2304707765579224,,,
3,3449,,,,,,,,,0.6875,0.6535308361053467,0.8515063524246216,,,
3,3499,,,,,,,,,0.6875,0.6899850368499756,1.0151913166046143,,,
3,3549,,,,,,,,,0.6875,0.6988048553466797,0.9961249828338623,,,
3,3581,,,,,,,,,,,,0.6413333415985107,0.6282698512077332,1.0262854099273682
3,3599,,,,,,,,,0.59375,0.5738636255264282,1.2439924478530884,,,
3,3649,,,,,,,,,0.625,0.5701593160629272,0.9934693574905396,,,
3,3699,,,,,,,,,0.59375,0.6274610757827759,1.0272080898284912,,,
3,3749,,,,,,,,,0.625,0.6212301850318909,1.0173317193984985,,,
3,3799,,,,,,,,,0.625,0.5956985354423523,1.0677717924118042,,,
3,3849,,,,,,,,,0.6875,0.6675347685813904,0.992009162902832,,,
3,3881,,,,,,,,,,,,0.6575999855995178,0.6458576321601868,0.9705818295478821
3,3899,,,,,,,,,0.84375,0.84375,0.6812207698822021,,,
3,3949,,,,,,,,,0.46875,0.4404694437980652,1.1920349597930908,,,
3,3999,,,,,,,,,0.59375,0.5817004442214966,0.8598145246505737,,,
3,4049,,,,,,,,,0.65625,0.6481196284294128,0.9801411628723145,,,
3,4099,,,,,,,,,0.75,0.7541450262069702,0.8649014234542847,,,
3,4149,,,,,,,,,0.625,0.6951771974563599,1.0062686204910278,,,
3,4181,,,,,,,,,,,,0.6714666485786438,0.6619260907173157,0.922143280506134
3,4199,,,,,,,,,0.5625,0.5566206574440002,1.0045586824417114,,,
3,4249,,,,,,,,,0.625,0.5808608531951904,1.1113531589508057,,,
3,4299,,,,,,,,,0.8125,0.7443987131118774,0.6286928653717041,,,
3,4349,,,,,,,,,0.875,0.8706656694412231,0.6769365072250366,,,
4,4399,,,,,,,,,0.6875,0.6084728240966797,0.7756087183952332,,,
4,4449,,,,,,,,,0.6875,0.6752101182937622,0.8194841146469116,,,
4,4499,,,,,,,,,0.71875,0.7603251934051514,0.8126603960990906,,,
4,4549,,,,,,,,,0.6875,0.6714975833892822,0.8326696157455444,,,
4,4599,,,,,,,,,0.78125,0.7701416611671448,0.6879246234893799,,,
4,4649,,,,,,,,,0.71875,0.7219967842102051,0.7973582148551941,,,
4,4675,,,,,,,,,,,,0.6949333548545837,0.6887139081954956,0.8579038977622986
4,4699,,,,,,,,,0.71875,0.7135697603225708,0.7435253858566284,,,
4,4749,,,,,,,,,0.78125,0.795531690120697,0.6319881081581116,,,
4,4799,,,,,,,,,0.65625,0.6572712659835815,0.9117072820663452,,,
4,4849,,,,,,,,,0.625,0.6075776219367981,0.8119259476661682,,,
4,4899,,,,,,,,,0.78125,0.7890625,0.801143229007721,,,
4,4949,,,,,,,,,0.59375,0.5728582143783569,1.0017461776733398,,,
4,4975,,,,,,,,,,,,0.7088000178337097,0.703515887260437,0.8256264328956604
4,4999,,,,,,,,,0.6875,0.7107639312744141,0.8584820628166199,,,
4,5049,,,,,,,,,0.46875,0.4749890863895416,1.1009541749954224,,,
4,5099,,,,,,,,,0.5625,0.5370754599571228,1.1450995206832886,,,
4,5149,,,,,,,,,0.71875,0.7098456621170044,0.7368971109390259,,,
4,5199,,,,,,,,,0.65625,0.6448187232017517,0.8610840439796448,,,
4,5249,,,,,,,,,0.8125,0.8142192363739014,0.6834883689880371,,,
4,5275,,,,,,,,,,,,0.7156000137329102,0.7121802568435669,0.7975051999092102
4,5299,,,,,,,,,0.75,0.743087112903595,0.6694945096969604,,,
4,5349,,,,,,,,,0.625,0.6185834407806396,0.8356221914291382,,,
4,5399,,,,,,,,,0.59375,0.6528815031051636,0.8832535147666931,,,
4,5449,,,,,,,,,0.84375,0.8394230604171753,0.6477226614952087,,,
5,5499,,,,,,,,,0.625,0.6378806829452515,0.8478312492370605,,,
5,5549,,,,,,,,,0.71875,0.7402510643005371,0.7166309356689453,,,
5,5599,,,,,,,,,0.6875,0.6844618320465088,0.8468006253242493,,,
5,5649,,,,,,,,,0.75,0.7481685280799866,0.7016603946685791,,,
5,5699,,,,,,,,,0.75,0.7427541613578796,0.7020976543426514,,,
5,5749,,,,,,,,,0.6875,0.6803686022758484,0.9142072796821594,,,
5,5769,,,,,,,,,,,,0.7287999987602234,0.7260700464248657,0.7553618550300598
5,5799,,,,,,,,,0.65625,0.6570137739181519,0.865038275718689,,,
5,5849,,,,,,,,,0.46875,0.4404762089252472,1.1113131046295166,,,
5,5899,,,,,,,,,0.75,0.744330644607544,0.7258362174034119,,,
5,5949,,,,,,,,,0.78125,0.7817460298538208,0.6281815767288208,,,
5,5999,,,,,,,,,0.75,0.760495662689209,0.7224089503288269,,,
5,6049,,,,,,,,,0.6875,0.6656249761581421,0.7406581044197083,,,
5,6069,,,,,,,,,,,,0.73826664686203,0.7360647916793823,0.7335435748100281
5,6099,,,,,,,,,0.71875,0.7418227195739746,0.7994403839111328,,,
5,6149,,,,,,,,,0.65625,0.6657754182815552,0.8467892408370972,,,
5,6199,,,,,,,,,0.8125,0.8127005100250244,0.6419573426246643,,,
5,6249,,,,,,,,,0.84375,0.847649335861206,0.5182193517684937,,,
5,6299,,,,,,,,,0.75,0.7611331343650818,0.6782315373420715,,,
5,6349,,,,,,,,,0.71875,0.7232789397239685,0.6581696271896362,,,
5,6369,,,,,,,,,,,,0.746399998664856,0.74385666847229,0.7160171866416931
5,6399,,,,,,,,,0.71875,0.7226190567016602,0.7687312960624695,,,
5,6449,,,,,,,,,0.71875,0.7132867574691772,0.6266087293624878,,,
5,6499,,,,,,,,,0.53125,0.5308560729026794,1.0291630029678345,,,
5,6549,,,,,,,,,0.78125,0.7904003858566284,0.5862040519714355,,,
6,6599,,,,,,,,,0.59375,0.60317462682724,0.8812280893325806,,,
6,6649,,,,,,,,,0.71875,0.7363095283508301,0.7083467841148376,,,
6,6699,,,,,,,,,0.84375,0.8630675077438354,0.508396565914154,,,
6,6749,,,,,,,,,0.625,0.6448529958724976,0.9720985889434814,,,
6,6799,,,,,,,,,0.78125,0.7777243852615356,0.6493147015571594,,,
6,6849,,,,,,,,,0.78125,0.7935363054275513,0.6907848715782166,,,
6,6863,,,,,,,,,,,,0.756933331489563,0.7561595439910889,0.6830822229385376
6,6899,,,,,,,,,0.75,0.7481799125671387,0.563299298286438,,,
6,6949,,,,,,,,,0.78125,0.7889909744262695,0.5421275496482849,,,
6,6999,,,,,,,,,0.78125,0.7807005643844604,0.6758967041969299,,,
6,7049,,,,,,,,,0.875,0.875211775302887,0.5143314599990845,,,
6,7099,,,,,,,,,0.71875,0.7392331957817078,0.6766890287399292,,,
6,7149,,,,,,,,,0.8125,0.8099451065063477,0.644450843334198,,,
6,7163,,,,,,,,,,,,0.7612000107765198,0.7587898373603821,0.6661418676376343
6,7199,,,,,,,,,0.84375,0.8527243733406067,0.5185016393661499,,,
6,7249,,,,,,,,,0.9375,0.9365862607955933,0.4920808672904968,,,
6,7299,,,,,,,,,0.75,0.7692395448684692,0.6618188619613647,,,
6,7349,,,,,,,,,0.625,0.6114853620529175,0.9860231876373291,,,
6,7399,,,,,,,,,0.8125,0.819444477558136,0.6028753519058228,,,
6,7449,,,,,,,,,0.8125,0.791304349899292,0.5207861065864563,,,
6,7463,,,,,,,,,,,,0.7650666832923889,0.7643962502479553,0.6495405435562134
6,7499,,,,,,,,,0.71875,0.726060152053833,0.744805634021759,,,
6,7549,,,,,,,,,0.9375,0.9366582632064819,0.24848175048828125,,,
6,7599,,,,,,,,,0.875,0.8755665421485901,0.39084288477897644,,,
6,7649,,,,,,,,,0.84375,0.8424144983291626,0.5790542960166931,,,
7,7699,,,,,,,,,0.84375,0.8260660767555237,0.499924898147583,,,
7,7749,,,,,,,,,0.625,0.6274703741073608,0.7714806795120239,,,
7,7799,,,,,,,,,0.84375,0.8434160947799683,0.47372499108314514,,,
7,7849,,,,,,,,,0.65625,0.6735619306564331,0.816413164138794,,,
7,7899,,,,,,,,,0.8125,0.804632842540741,0.5647249221801758,,,
7,7949,,,,,,,,,0.8125,0.8206464052200317,0.5513560175895691,,,
7,7957,,,,,,,,,,,,0.770799994468689,0.7697815895080566,0.6236056685447693
7,7999,,,,,,,,,0.75,0.7472718954086304,0.7024069428443909,,,
7,8049,,,,,,,,,0.84375,0.84765625,0.5974862575531006,,,
7,8099,,,,,,,,,0.84375,0.8546703457832336,0.43167608976364136,,,
7,8149,,,,,,,,,0.875,0.8811357021331787,0.3887861967086792,,,
7,8199,,,,,,,,,0.90625,0.908617377281189,0.3925793170928955,,,
7,8249,,,,,,,,,0.6875,0.7215690612792969,0.6994765400886536,,,
7,8257,,,,,,,,,,,,0.7762666940689087,0.7773614525794983,0.6108977198600769
7,8299,,,,,,,,,0.78125,0.7808823585510254,0.5406234860420227,,,
7,8349,,,,,,,,,0.6875,0.6901041269302368,0.8580402135848999,,,
7,8399,,,,,,,,,0.78125,0.7738381624221802,0.6051481366157532,,,
7,8449,,,,,,,,,0.75,0.7324356436729431,0.606849193572998,,,
7,8499,,,,,,,,,0.75,0.7614536285400391,0.6306369304656982,,,
7,8549,,,,,,,,,0.75,0.7626116275787354,0.7023568153381348,,,
7,8557,,,,,,,,,,,,0.7801333069801331,0.779505729675293,0.5946095585823059
7,8599,,,,,,,,,0.71875,0.72283536195755,0.7091634273529053,,,
7,8649,,,,,,,,,0.78125,0.7832386493682861,0.658171534538269,,,
7,8699,,,,,,,,,0.90625,0.9053804874420166,0.38755685091018677,,,
7,8749,,,,,,,,,0.78125,0.7660416960716248,0.6452336311340332,,,
8,8799,,,,,,,,,0.84375,0.8453124761581421,0.5584315657615662,,,
8,8849,,,,,,,,,0.75,0.7547924518585205,0.5893782377243042,,,
8,8899,,,,,,,,,0.6875,0.6868584156036377,0.723118245601654,,,
8,8949,,,,,,,,,0.75,0.7436755895614624,0.5538666248321533,,,
8,8999,,,,,,,,,0.84375,0.8649488687515259,0.4101305902004242,,,
8,9049,,,,,,,,,0.84375,0.8282061219215393,0.4905412197113037,,,
8,9051,,,,,,,,,,,,0.7862666845321655,0.7866026163101196,0.5713798999786377
8,9099,,,,,,,,,0.8125,0.8201389312744141,0.5209705829620361,,,
8,9149,,,,,,,,,0.71875,0.7156863212585449,0.6173181533813477,,,
8,9199,,,,,,,,,0.6875,0.6884580850601196,0.734242856502533,,,
8,9249,,,,,,,,,0.6875,0.6675695180892944,0.7483047246932983,,,
8,9299,,,,,,,,,0.90625,0.9065971970558167,0.3005697727203369,,,
8,9349,,,,,,,,,0.625,0.6871936321258545,0.8772943019866943,,,
8,9351,,,,,,,,,,,,0.7929333448410034,0.7939853072166443,0.561149537563324
8,9399,,,,,,,,,0.90625,0.9027060866355896,0.3721314072608948,,,
8,9449,,,,,,,,,0.84375,0.8511407971382141,0.47583895921707153,,,
8,9499,,,,,,,,,0.78125,0.7836851477622986,0.5954297184944153,,,
8,9549,,,,,,,,,0.9375,0.9393419027328491,0.3936033546924591,,,
8,9599,,,,,,,,,0.8125,0.8138889074325562,0.5274690985679626,,,
8,9649,,,,,,,,,0.8125,0.799737811088562,0.4666425287723541,,,
8,9651,,,,,,,,,,,,0.7968000173568726,0.7979256510734558,0.5476707816123962
8,9699,,,,,,,,,0.78125,0.7887521982192993,0.674916684627533,,,
8,9749,,,,,,,,,0.84375,0.8487368226051331,0.33420637249946594,,,
8,9799,,,,,,,,,0.59375,0.6346608996391296,0.899966299533844,,,
9,9849,,,,,,,,,0.8125,0.8174325823783875,0.41194579005241394,,,
9,9899,,,,,,,,,0.78125,0.7818240523338318,0.5991367697715759,,,
9,9949,,,,,,,,,0.84375,0.8407803177833557,0.37531778216362,,,
9,9999,,,,,,,,,0.78125,0.7826923131942749,0.5145456194877625,,,
9,10049,,,,,,,,,0.75,0.7630037069320679,0.6421512961387634,,,
9,10099,,,,,,,,,0.78125,0.7724161744117737,0.4906269609928131,,,
9,10145,,,,,,,,,,,,0.8077333569526672,0.8085357546806335,0.5306790471076965
9,10149,,,,,,,,,0.84375,0.8447916507720947,0.6501021981239319,,,
9,10199,,,,,,,,,0.84375,0.8501443266868591,0.3843451738357544,,,
9,10249,,,,,,,,,0.9375,0.9510416984558105,0.2636187970638275,,,
9,10299,,,,,,,,,0.90625,0.8971298933029175,0.31918931007385254,,,
9,10349,,,,,,,,,0.6875,0.6975463628768921,0.6652939915657043,,,
9,10399,,,,,,,,,0.9375,0.9398809671401978,0.3301440179347992,,,
9,10445,,,,,,,,,,,,0.8065333366394043,0.8071343302726746,0.5200660228729248
9,10449,,,,,,,,,0.75,0.7513736486434937,0.6905511617660522,,,
9,10499,,,,,,,,,0.875,0.877136766910553,0.3854043185710907,,,
9,10549,,,,,,,,,0.84375,0.8401849269866943,0.419096976518631,,,
9,10599,,,,,,,,,0.90625,0.903156578540802,0.45248082280158997,,,
9,10649,,,,,,,,,0.90625,0.9088558554649353,0.36846140027046204,,,
9,10699,,,,,,,,,0.8125,0.8222613334655762,0.48536497354507446,,,
9,10745,,,,,,,,,,,,0.8127999901771545,0.8142385482788086,0.5119439959526062
9,10749,,,,,,,,,0.6875,0.6953125,0.6543407440185547,,,
9,10799,,,,,,,,,0.8125,0.82421875,0.4449681341648102,,,
9,10849,,,,,,,,,0.78125,0.7780992984771729,0.5324583053588867,,,
9,10899,,,,,,,,,0.90625,0.9045454263687134,0.43485555052757263,,,
10,10949,,,,,,,,,0.75,0.7586039304733276,0.6241757273674011,,,
10,10999,,,,,,,,,0.8125,0.821052610874176,0.4033353626728058,,,
10,11049,,,,,,,,,0.75,0.7322842478752136,0.6002204418182373,,,
10,11099,,,,,,,,,0.90625,0.9055190086364746,0.3800545334815979,,,
10,11149,,,,,,,,,0.78125,0.7888258099555969,0.5132002830505371,,,
10,11199,,,,,,,,,0.8125,0.8270517587661743,0.7273589372634888,,,
10,11239,,,,,,,,,,,,0.8142666816711426,0.8167878985404968,0.4943784773349762
10,11249,,,,,,,,,0.78125,0.7911481857299805,0.49736547470092773,,,
10,11299,,,,,,,,,0.90625,0.9052579402923584,0.3690226972103119,,,
10,11349,,,,,,,,,0.78125,0.7770832777023315,0.5625751614570618,,,
10,11399,,,,,,,,,0.90625,0.9083333015441895,0.37271907925605774,,,
10,11449,,,,,,,,,0.65625,0.6653581857681274,0.7833101749420166,,,
10,11499,,,,,,,,,0.8125,0.8179086446762085,0.5426158905029297,,,
10,11539,,,,,,,,,,,,0.8189333081245422,0.8213761448860168,0.48625874519348145
10,11549,,,,,,,,,0.875,0.8706033825874329,0.5117753148078918,,,
10,11599,,,,,,,,,0.9375,0.9364697933197021,0.3372913897037506,,,
10,11649,,,,,,,,,0.71875,0.7072041630744934,0.5710145831108093,,,
10,11699,,,,,,,,,0.78125,0.7795592546463013,0.5012562274932861,,,
10,11749,,,,,,,,,0.84375,0.8413889408111572,0.4623486399650574,,,
10,11799,,,,,,,,,0.71875,0.7196969985961914,0.5940033793449402,,,
10,11839,,,,,,,,,,,,0.8263999819755554,0.828162431716919,0.4784795641899109
10,11849,,,,,,,,,0.90625,0.9044744372367859,0.38658979535102844,,,
10,11899,,,,,,,,,0.78125,0.7695616483688354,0.5563332438468933,,,
10,11949,,,,,,,,,0.84375,0.8453372716903687,0.3779853880405426,,,
10,11999,,,,,,,,,0.65625,0.6141030788421631,0.7841874957084656,,,
11,12049,,,,,,,,,0.71875,0.730311393737793,0.5227048397064209,,,
11,12099,,,,,,,,,0.75,0.752363920211792,0.607485830783844,,,
11,12149,,,,,,,,,1.0,1.0,0.208534374833107,,,
11,12199,,,,,,,,,0.875,0.86844402551651,0.42996084690093994,,,
11,12249,,,,,,,,,0.84375,0.8405987620353699,0.42960125207901,,,
11,12299,,,,,,,,,0.875,0.8740808963775635,0.4497360587120056,,,
11,12333,,,,,,,,,,,,0.8312000036239624,0.8325796127319336,0.4681282043457031
11,12349,,,,,,,,,0.9375,0.9377536773681641,0.3021560311317444,,,
11,12399,,,,,,,,,0.84375,0.8482717275619507,0.4734242856502533,,,
11,12449,,,,,,,,,0.90625,0.902430534362793,0.3955618143081665,,,
11,12499,,,,,,,,,0.84375,0.8354166746139526,0.49626249074935913,,,
11,12549,,,,,,,,,0.78125,0.777255654335022,0.5444711446762085,,,
11,12599,,,,,,,,,0.9375,0.9382440447807312,0.28125855326652527,,,
11,12633,,,,,,,,,,,,0.8298666477203369,0.8328466415405273,0.46796464920043945
11,12649,,,,,,,,,0.71875,0.7274519205093384,0.7650967836380005,,,
11,12699,,,,,,,,,0.84375,0.8469246625900269,0.45280539989471436,,,
11,12749,,,,,,,,,0.9375,0.9387838840484619,0.32651063799858093,,,
11,12799,,,,,,,,,0.875,0.8713293671607971,0.4443378448486328,,,
11,12849,,,,,,,,,0.78125,0.7861841917037964,0.5700448155403137,,,
11,12899,,,,,,,,,0.6875,0.7104624509811401,0.7034063935279846,,,
11,12933,,,,,,,,,,,,0.8366666436195374,0.8389883041381836,0.4540970027446747
11,12949,,,,,,,,,0.96875,0.96875,0.1685420274734497,,,
11,12999,,,,,,,,,0.875,0.8775035738945007,0.4439195692539215,,,
11,13049,,,,,,,,,0.9375,0.9409722089767456,0.3063948452472687,,,
11,13099,,,,,,,,,0.78125,0.7731389999389648,0.6083717942237854,,,
12,13149,,,,,,,,,0.9375,0.9375,0.3082130551338196,,,
12,13199,,,,,,,,,0.84375,0.8402267098426819,0.4579918086528778,,,
12,13249,,,,,,,,,0.84375,0.8481781482696533,0.38383054733276367,,,
12,13299,,,,,,,,,0.875,0.8756313323974609,0.35131195187568665,,,
12,13349,,,,,,,,,0.84375,0.8376299738883972,0.45213669538497925,,,
12,13399,,,,,,,,,0.90625,0.9033978581428528,0.3951387107372284,,,
12,13427,,,,,,,,,,,,0.8425333499908447,0.8455415964126587,0.44471848011016846
12,13449,,,,,,,,,0.71875,0.7151062488555908,0.6730003952980042,,,
12,13499,,,,,,,,,0.90625,0.9099826216697693,0.39025747776031494,,,
12,13549,,,,,,,,,0.84375,0.8505194187164307,0.42117545008659363,,,
12,13599,,,,,,,,,0.8125,0.8119151592254639,0.46594858169555664,,,
12,13649,,,,,,,,,0.75,0.7552631497383118,0.651028573513031,,,
12,13699,,,,,,,,,0.8125,0.8151407837867737,0.4809257984161377,,,
12,13727,,,,,,,,,,,,0.8438666462898254,0.8462401032447815,0.437860369682312
12,13749,,,,,,,,,0.96875,0.9680736064910889,0.2602868378162384,,,
12,13799,,,,,,,,,0.8125,0.8337956666946411,0.5220550298690796,,,
12,13849,,,,,,,,,0.8125,0.8293830752372742,0.4490829110145569,,,
12,13899,,,,,,,,,0.78125,0.7811253070831299,0.47789648175239563,,,
12,13949,,,,,,,,,0.9375,0.9360119104385376,0.32907524704933167,,,
12,13999,,,,,,,,,0.78125,0.7849604487419128,0.46228376030921936,,,
12,14027,,,,,,,,,,,,0.8425333499908447,0.8442143797874451,0.4328745901584625
12,14049,,,,,,,,,0.78125,0.780916154384613,0.5772546529769897,,,
12,14099,,,,,,,,,0.90625,0.9042831659317017,0.3108772039413452,,,
12,14149,,,,,,,,,0.875,0.8808693885803223,0.4475076198577881,,,
12,14199,,,,,,,,,0.875,0.8744791746139526,0.406105101108551,,,
13,14249,,,,,,,,,0.78125,0.7817099094390869,0.5156277418136597,,,
13,14299,,,,,,,,,0.875,0.8831731081008911,0.3643052577972412,,,
13,14349,,,,,,,,,0.9375,0.9391865134239197,0.2360253483057022,,,
13,14399,,,,,,,,,0.84375,0.8319805264472961,0.4491947889328003,,,
13,14449,,,,,,,,,0.90625,0.9028408527374268,0.2502272427082062,,,
13,14499,,,,,,,,,0.84375,0.8402031660079956,0.377526193857193,,,
13,14521,,,,,,,,,,,,0.8465333580970764,0.8489555716514587,0.4287329614162445
13,14549,,,,,,,,,0.78125,0.7875000238418579,0.6633368730545044,,,
13,14599,,,,,,,,,0.84375,0.8410511016845703,0.5068997144699097,,,
13,14649,,,,,,,,,0.90625,0.9067668914794922,0.2659552991390228,,,
13,14699,,,,,,,,,0.8125,0.8149870038032532,0.49118903279304504,,,
13,14749,,,,,,,,,0.90625,0.9103355407714844,0.33934155106544495,,,
13,14799,,,,,,,,,0.9375,0.9336309432983398,0.32172662019729614,,,
13,14821,,,,,,,,,,,,0.8519999980926514,0.8544999361038208,0.4216153621673584
13,14849,,,,,,,,,0.84375,0.8640065789222717,0.45351284742355347,,,
13,14899,,,,,,,,,0.84375,0.851207435131073,0.3858110010623932,,,
13,14949,,,,,,,,,0.84375,0.8404295444488525,0.4459824562072754,,,
13,14999,,,,,,,,,0.8125,0.793749988079071,0.5131542682647705,,,
13,15049,,,,,,,,,0.84375,0.8488719463348389,0.44394078850746155,,,
13,15099,,,,,,,,,0.71875,0.727707028388977,0.5557913184165955,,,
13,15121,,,,,,,,,,,,0.8497333526611328,0.8520862460136414,0.41994425654411316
13,15149,,,,,,,,,0.875,0.8738557696342468,0.4311458468437195,,,
13,15199,,,,,,,,,0.78125,0.792187511920929,0.548058271408081,,,
13,15249,,,,,,,,,0.8125,0.8619419932365417,0.44949495792388916,,,
13,15299,,,,,,,,,0.84375,0.8474588394165039,0.36619797348976135,,,
14,15349,,,,,,,,,0.78125,0.8077020049095154,0.48594626784324646,,,
14,15399,,,,,,,,,0.875,0.8747899532318115,0.38565048575401306,,,
14,15449,,,,,,,,,0.875,0.8789104223251343,0.3401397168636322,,,
14,15499,,,,,,,,,0.90625,0.9065656661987305,0.3587896227836609,,,
14,15549,,,,,,,,,0.875,0.8783854246139526,0.30509206652641296,,,
14,15599,,,,,,,,,0.875,0.8776535987854004,0.3388802409172058,,,
